url,accession
https://www.sec.gov/Archives/edgar/data/1571996/000119312523297664/d625155dex992.htm,0001193125-23-297664
https://www.sec.gov/Archives/edgar/data/1571996/000119312523288428/d56618dex991.htm,0001193125-23-288428
https://www.sec.gov/Archives/edgar/data/1571996/000157199623000039/exhibit991earnings8kq3fy24.htm,0001571996-23-000039
https://www.sec.gov/Archives/edgar/data/1571996/000119312523251131/d541426dex991.htm,0001193125-23-251131
https://www.sec.gov/Archives/edgar/data/1571996/000157199623000029/exhibit991earnings8kq2fy24.htm,0001571996-23-000029
https://www.sec.gov/Archives/edgar/data/1571996/000119312523180570/d475980dex991.htm,0001193125-23-180570
https://www.sec.gov/Archives/edgar/data/1571996/000119312523180570/d475980dex992.htm,0001193125-23-180570
https://www.sec.gov/Archives/edgar/data/1571996/000119312523167472/d505540dex991.htm,0001193125-23-167472
https://www.sec.gov/Archives/edgar/data/1571996/000157199623000014/exhibit991earnings8kq1fy24.htm,0001571996-23-000014
https://www.sec.gov/Archives/edgar/data/1571996/000157199623000002/exhibit991earnings8kq4fy23.htm,0001571996-23-000002
https://www.sec.gov/Archives/edgar/data/1571996/000119312523024781/d459652dex991.htm,0001193125-23-024781
https://www.sec.gov/Archives/edgar/data/1571996/000119312523006528/d449158dex991.htm,0001193125-23-006528
https://www.sec.gov/Archives/edgar/data/1571996/000157199622000041/exhibit991earnings8kq3fy23.htm,0001571996-22-000041
https://www.sec.gov/Archives/edgar/data/1571996/000157199622000028/exhibit991earnings8kq2fy23.htm,0001571996-22-000028
https://www.sec.gov/Archives/edgar/data/1571996/000157199622000013/exhibit991earnings8kq1fy23.htm,0001571996-22-000013
https://www.sec.gov/Archives/edgar/data/1571996/000157199622000004/exhibit991earnings8kq4fy22.htm,0001571996-22-000004
https://www.sec.gov/Archives/edgar/data/1571996/000119312521362482/d421776dex991.htm,0001193125-21-362482
https://www.sec.gov/Archives/edgar/data/1571996/000119312521362482/d421776dex992.htm,0001193125-21-362482
https://www.sec.gov/Archives/edgar/data/1571996/000119312521349218/d256684dex991.htm,0001193125-21-349218
https://www.sec.gov/Archives/edgar/data/1571996/000119312521349218/d256684dex992.htm,0001193125-21-349218
https://www.sec.gov/Archives/edgar/data/1571996/000119312521349218/d256684dex993.htm,0001193125-21-349218
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000060/exhibit991earnings8kq3fy22.htm,0001571996-21-000060
https://www.sec.gov/Archives/edgar/data/1571996/000119312521315488/d146470dex991.htm,0001193125-21-315488
https://www.sec.gov/Archives/edgar/data/1571996/000119312521315488/d146470dex992.htm,0001193125-21-315488
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000052/pressreleaseoct292021.htm,0001571996-21-000052
https://www.sec.gov/Archives/edgar/data/1571996/000119312521304052/d181178dex991.htm,0001193125-21-304052
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000050/pressreleaseoctober192021.htm,0001571996-21-000050
https://www.sec.gov/Archives/edgar/data/1571996/000119312521294210/d81504dex991.htm,0001193125-21-294210
https://www.sec.gov/Archives/edgar/data/1571996/000119312521280190/d224760dex991.htm,0001193125-21-280190
https://www.sec.gov/Archives/edgar/data/1571996/000119312521276810/d204906dex991.htm,0001193125-21-276810
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000037/exhibit991earnings8kq2fy22.htm,0001571996-21-000037
https://www.sec.gov/Archives/edgar/data/1571996/000119312521197644/d150378dex991.htm,0001193125-21-197644
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000019/exhibit991earnings8kq1fy22.htm,0001571996-21-000019
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000010/pressreleaseforboomi.htm,0001571996-21-000010
https://www.sec.gov/Archives/edgar/data/1571996/000119312521116271/d142017dex991.htm,0001193125-21-116271
https://www.sec.gov/Archives/edgar/data/1571996/000157199621000003/exhibit991earnings8kq4fy21.htm,0001571996-21-000003
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000048/exhibit991earningsq3fy.htm,0001571996-20-000048
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000041/exhibit991earnings8kq2.htm,0001571996-20-000041
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000028/exhibit991earnings8kq1.htm,0001571996-20-000028
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000019/exhibit991.htm,0001571996-20-000019
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000019/exhibit992.htm,0001571996-20-000019
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000009/exhibit991earnings8kfy.htm,0001571996-20-000009
https://www.sec.gov/Archives/edgar/data/1571996/000157199620000005/exhibit991pressrelease.htm,0001571996-20-000005
https://www.sec.gov/Archives/edgar/data/1571996/000157199619000044/exhibit991pressrelease.htm,0001571996-19-000044
https://www.sec.gov/Archives/edgar/data/1571996/000157199619000042/exhibit991earnings8kq3.htm,0001571996-19-000042
https://www.sec.gov/Archives/edgar/data/1571996/000157199619000036/exhibit991earnings8k.htm,0001571996-19-000036
https://www.sec.gov/Archives/edgar/data/1571996/000119312519226939/d793920dex991.htm,0001193125-19-226939
https://www.sec.gov/Archives/edgar/data/1571996/000119312519226939/d793920dex992.htm,0001193125-19-226939
https://www.sec.gov/Archives/edgar/data/1571996/000119312519226939/d793920dex993.htm,0001193125-19-226939
https://www.sec.gov/Archives/edgar/data/1571996/000157199619000021/exhibit991earnings8k.htm,0001571996-19-000021
https://www.sec.gov/Archives/edgar/data/1571996/000119312519066045/d719989dex991.htm,0001193125-19-066045
https://www.sec.gov/Archives/edgar/data/1571996/000119312519066045/d719989dex992.htm,0001193125-19-066045
https://www.sec.gov/Archives/edgar/data/1571996/000157199619000002/exhibit991earnings8k.htm,0001571996-19-000002
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000219/dxcmq3202399-1_9302023.htm,0001093557-23-000219
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000191/a99-108282023.htm,0001093557-23-000191
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000173/dxcmq2202399-1_6302023.htm,0001093557-23-000173
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000157/dxcm991_investordayx62323.htm,0001093557-23-000157
https://www.sec.gov/Archives/edgar/data/1093557/000119312523137248/d300995dex991.htm,0001193125-23-137248
https://www.sec.gov/Archives/edgar/data/1093557/000119312523133137/d488055dex991.htm,0001193125-23-133137
https://www.sec.gov/Archives/edgar/data/1093557/000119312523131265/d462275dex991.htm,0001193125-23-131265
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000117/dxcmq1202399-1_3312023.htm,0001093557-23-000117
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000022/dxcmq4202299-1_12312022.htm,0001093557-23-000022
https://www.sec.gov/Archives/edgar/data/1093557/000109355723000004/a991jpmorgan192023.htm,0001093557-23-000004
https://www.sec.gov/Archives/edgar/data/1093557/000109355722000170/dxcmq3202299-1_9302022.htm,0001093557-22-000170
https://www.sec.gov/Archives/edgar/data/1093557/000109355722000142/dxcmq2202299-1_6302022.htm,0001093557-22-000142
https://www.sec.gov/Archives/edgar/data/1093557/000109355722000096/dxcmq1202299-1_3312022.htm,0001093557-22-000096
https://www.sec.gov/Archives/edgar/data/1093557/000109355722000010/dxcmq4202199-1_12312021.htm,0001093557-22-000010
https://www.sec.gov/Archives/edgar/data/1093557/000119312522005104/d201549dex9901.htm,0001193125-22-005104
https://www.sec.gov/Archives/edgar/data/1093557/000109355721000246/dxcmq3202199-1_9302021.htm,0001093557-21-000246
https://www.sec.gov/Archives/edgar/data/1093557/000109355721000190/dxcmq2202199-1_6302021.htm,0001093557-21-000190
https://www.sec.gov/Archives/edgar/data/1093557/000109355721000125/dxcmq1202199-1.htm,0001093557-21-000125
https://www.sec.gov/Archives/edgar/data/1093557/000109355721000089/dxcm99-1_cfox031921.htm,0001093557-21-000089
https://www.sec.gov/Archives/edgar/data/1093557/000109355721000022/dxcmq4202099-1.htm,0001093557-21-000022
https://www.sec.gov/Archives/edgar/data/1093557/000119312521005793/d105768dex9901.htm,0001193125-21-005793
https://www.sec.gov/Archives/edgar/data/1093557/000109355720000292/dxcmq3202099-1.htm,0001093557-20-000292
https://www.sec.gov/Archives/edgar/data/1093557/000119312520277129/d198463dex991.htm,0001193125-20-277129
https://www.sec.gov/Archives/edgar/data/1093557/000109355720000278/exhibit990110132020.htm,0001093557-20-000278
https://www.sec.gov/Archives/edgar/data/1093557/000119312520217131/d917767dex9901.htm,0001193125-20-217131
https://www.sec.gov/Archives/edgar/data/1093557/000109355720000215/dxcmq2202099-1.htm,0001093557-20-000215
https://www.sec.gov/Archives/edgar/data/1093557/000119312520182596/d70160dex991.htm,0001193125-20-182596
https://www.sec.gov/Archives/edgar/data/1093557/000119312520139830/d926670dex991.htm,0001193125-20-139830
https://www.sec.gov/Archives/edgar/data/1093557/000119312520138228/d926674dex991.htm,0001193125-20-138228
https://www.sec.gov/Archives/edgar/data/1093557/000109355720000140/dxcmq1202099-1.htm,0001093557-20-000140
https://www.sec.gov/Archives/edgar/data/1093557/000109355720000028/dxcmq4201999-1.htm,0001093557-20-000028
https://www.sec.gov/Archives/edgar/data/1093557/000119312520005913/d868619dex9901.htm,0001193125-20-005913
https://www.sec.gov/Archives/edgar/data/1093557/000109355719000235/dxcmq3201999-1new.htm,0001093557-19-000235
https://www.sec.gov/Archives/edgar/data/1093557/000109355719000209/ex9901.htm,0001093557-19-000209
https://www.sec.gov/Archives/edgar/data/1093557/000109355719000209/ex9902.htm,0001093557-19-000209
https://www.sec.gov/Archives/edgar/data/1093557/000109355719000179/dxcmq2201999-1.htm,0001093557-19-000179
https://www.sec.gov/Archives/edgar/data/1093557/000109355719000118/dxcmq1201999-1.htm,0001093557-19-000118
https://www.sec.gov/Archives/edgar/data/1093557/000109355719000039/dxcmq4201899-1.htm,0001093557-19-000039
https://www.sec.gov/Archives/edgar/data/1093557/000119312519003192/d674442dex9901.htm,0001193125-19-003192
https://www.sec.gov/Archives/edgar/data/1099800/000109980023000042/a2023icpr_vfinalx2.htm,0001099800-23-000042
https://www.sec.gov/Archives/edgar/data/1099800/000109980023000037/ex-991q32023.htm,0001099800-23-000037
https://www.sec.gov/Archives/edgar/data/1099800/000109980023000032/ex-991q22023.htm,0001099800-23-000032
https://www.sec.gov/Archives/edgar/data/1099800/000109980023000019/ex-991q12023.htm,0001099800-23-000019
https://www.sec.gov/Archives/edgar/data/1099800/000109980023000003/ex-991q42022.htm,0001099800-23-000003
https://www.sec.gov/Archives/edgar/data/1099800/000119312522301136/d423822dex991.htm,0001193125-22-301136
https://www.sec.gov/Archives/edgar/data/1099800/000119312522274553/d414194dex991.htm,0001193125-22-274553
https://www.sec.gov/Archives/edgar/data/1099800/000109980022000023/ex-991q32022.htm,0001099800-22-000023
https://www.sec.gov/Archives/edgar/data/1099800/000109980022000016/ex-991q22022.htm,0001099800-22-000016
https://www.sec.gov/Archives/edgar/data/1099800/000109980022000007/ex-991q12022.htm,0001099800-22-000007
https://www.sec.gov/Archives/edgar/data/1099800/000109980022000002/ex-991q42021.htm,0001099800-22-000002
https://www.sec.gov/Archives/edgar/data/1099800/000109980021000024/ex-991q32021.htm,0001099800-21-000024
https://www.sec.gov/Archives/edgar/data/1099800/000109980021000020/ex-991q22021.htm,0001099800-21-000020
https://www.sec.gov/Archives/edgar/data/1099800/000119312521151848/d410667dex991.htm,0001193125-21-151848
https://www.sec.gov/Archives/edgar/data/1099800/000109980021000010/ex-991q12021.htm,0001099800-21-000010
https://www.sec.gov/Archives/edgar/data/1099800/000109980021000004/ex-991q42020.htm,0001099800-21-000004
https://www.sec.gov/Archives/edgar/data/1099800/000109980020000022/ex-991q32020.htm,0001099800-20-000022
https://www.sec.gov/Archives/edgar/data/1099800/000109980020000017/ex-991q22020.htm,0001099800-20-000017
https://www.sec.gov/Archives/edgar/data/1099800/000119312520193022/d904963dex991.htm,0001193125-20-193022
https://www.sec.gov/Archives/edgar/data/1099800/000119312520191882/d99327dex991.htm,0001193125-20-191882
https://www.sec.gov/Archives/edgar/data/1099800/000119312520137597/d923809dex991.htm,0001193125-20-137597
https://www.sec.gov/Archives/edgar/data/1099800/000109980020000007/ex-991q12020.htm,0001099800-20-000007
https://www.sec.gov/Archives/edgar/data/1099800/000109980020000002/ex-991q42019.htm,0001099800-20-000002
https://www.sec.gov/Archives/edgar/data/1099800/000109980019000022/ex-991q32019.htm,0001099800-19-000022
https://www.sec.gov/Archives/edgar/data/1099800/000109980019000017/ex-991q22019.htm,0001099800-19-000017
https://www.sec.gov/Archives/edgar/data/1099800/000109980019000008/ex-991q12019.htm,0001099800-19-000008
https://www.sec.gov/Archives/edgar/data/1099800/000109980019000002/ex-991q42018.htm,0001099800-19-000002
https://www.sec.gov/Archives/edgar/data/1099800/000119312519009348/d689431dex991.htm,0001193125-19-009348
https://www.sec.gov/Archives/edgar/data/1156039/000119312523258013/d568311dex991.htm,0001193125-23-258013
https://www.sec.gov/Archives/edgar/data/1156039/000119312523205527/d492032dex991.htm,0001193125-23-205527
https://www.sec.gov/Archives/edgar/data/1156039/000119312523189147/d528939dex991.htm,0001193125-23-189147
https://www.sec.gov/Archives/edgar/data/1156039/000119312523105591/d490195dex991.htm,0001193125-23-105591
https://www.sec.gov/Archives/edgar/data/1156039/000119312523014676/d418386dex991.htm,0001193125-23-014676
https://www.sec.gov/Archives/edgar/data/1156039/000119312522267819/d306813dex991.htm,0001193125-22-267819
https://www.sec.gov/Archives/edgar/data/1156039/000119312522264838/d401070dex991.htm,0001193125-22-264838
https://www.sec.gov/Archives/edgar/data/1156039/000119312522197362/d383286dex991.htm,0001193125-22-197362
https://www.sec.gov/Archives/edgar/data/1156039/000119312522110122/d542944dex991.htm,0001193125-22-110122
https://www.sec.gov/Archives/edgar/data/1156039/000119312522017585/d279540dex991.htm,0001193125-22-017585
https://www.sec.gov/Archives/edgar/data/1156039/000119312521302489/d114360dex991.htm,0001193125-21-302489
https://www.sec.gov/Archives/edgar/data/1156039/000119312521236343/d169797dex991.htm,0001193125-21-236343
https://www.sec.gov/Archives/edgar/data/1156039/000119312521220025/d204038dex991.htm,0001193125-21-220025
https://www.sec.gov/Archives/edgar/data/1156039/000119312521123532/d125940dex991.htm,0001193125-21-123532
https://www.sec.gov/Archives/edgar/data/1156039/000119312521018334/d100984dex991.htm,0001193125-21-018334
https://www.sec.gov/Archives/edgar/data/1156039/000119312520279045/d895566dex991.htm,0001193125-20-279045
https://www.sec.gov/Archives/edgar/data/1156039/000119312520201725/d74401dex991.htm,0001193125-20-201725
https://www.sec.gov/Archives/edgar/data/1156039/000119312520124220/d914315dex991.htm,0001193125-20-124220
https://www.sec.gov/Archives/edgar/data/1156039/000119312520017551/d869167dex991.htm,0001193125-20-017551
https://www.sec.gov/Archives/edgar/data/1156039/000119312519272013/d820068dex991.htm,0001193125-19-272013
https://www.sec.gov/Archives/edgar/data/1156039/000119312519259881/d787668dex991.htm,0001193125-19-259881
https://www.sec.gov/Archives/edgar/data/1156039/000119312519200472/d764074dex991.htm,0001193125-19-200472
https://www.sec.gov/Archives/edgar/data/1156039/000119312519115614/d735687dex991.htm,0001193125-19-115614
https://www.sec.gov/Archives/edgar/data/1156039/000119312519021591/d655691dex991.htm,0001193125-19-021591
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000037/ex991-item5021122023.htm,0001048695-23-000037
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000034/ex991-q423earningsreleasef.htm,0001048695-23-000034
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000032/ex991-item5029292023.htm,0001048695-23-000032
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000026/ex991-q323earningsreleasef.htm,0001048695-23-000026
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000016/ex991-q223earningsreleasef.htm,0001048695-23-000016
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000016/ex992-lettertoemployeesfro.htm,0001048695-23-000016
https://www.sec.gov/Archives/edgar/data/1048695/000104869523000007/q123earningsreleasefinanci.htm,0001048695-23-000007
https://www.sec.gov/Archives/edgar/data/1048695/000104869522000029/q422earningsreleasefinanci.htm,0001048695-22-000029
https://www.sec.gov/Archives/edgar/data/1048695/000104869522000027/pressrelease1072022.htm,0001048695-22-000027
https://www.sec.gov/Archives/edgar/data/1048695/000104869522000023/q322earningsreleasefinanci.htm,0001048695-22-000023
https://www.sec.gov/Archives/edgar/data/1048695/000104869522000012/q222earningsreleasefinanci.htm,0001048695-22-000012
https://www.sec.gov/Archives/edgar/data/1048695/000104869522000005/q122earningsreleasefinanci.htm,0001048695-22-000005
https://www.sec.gov/Archives/edgar/data/1048695/000104869522000003/pressrelease1102022.htm,0001048695-22-000003
https://www.sec.gov/Archives/edgar/data/1048695/000104869521000035/q421earningsreleasefinanci.htm,0001048695-21-000035
https://www.sec.gov/Archives/edgar/data/1048695/000114036121031767/brhc10029102_ex99-1.htm,0001140361-21-031767
https://www.sec.gov/Archives/edgar/data/1048695/000104869521000031/q321earningsreleasefinanci.htm,0001048695-21-000031
https://www.sec.gov/Archives/edgar/data/1048695/000104869521000029/pressrelease6172021.htm,0001048695-21-000029
https://www.sec.gov/Archives/edgar/data/1048695/000104869521000017/q221earningsreleasefinanci.htm,0001048695-21-000017
https://www.sec.gov/Archives/edgar/data/1048695/000104869521000002/q121earningsreleasefinanci.htm,0001048695-21-000002
https://www.sec.gov/Archives/edgar/data/1048695/000114036121001982/nc10019264x1_ex99-1.htm,0001140361-21-001982
https://www.sec.gov/Archives/edgar/data/1048695/000114036121000498/nc10018716x1_ex99-1.htm,0001140361-21-000498
https://www.sec.gov/Archives/edgar/data/1048695/000114036121000498/nc10018716x1_ex99-2.htm,0001140361-21-000498
https://www.sec.gov/Archives/edgar/data/1048695/000114036120024941/brhc10016767_ex99-1.htm,0001140361-20-024941
https://www.sec.gov/Archives/edgar/data/1048695/000114036120024941/brhc10016767_ex99-2.htm,0001140361-20-024941
https://www.sec.gov/Archives/edgar/data/1048695/000104869520000039/q420earningsreleasefin.htm,0001048695-20-000039
https://www.sec.gov/Archives/edgar/data/1048695/000104869520000037/pressrelease9242020.htm,0001048695-20-000037
https://www.sec.gov/Archives/edgar/data/1048695/000104869520000032/q320earningsreleasefin.htm,0001048695-20-000032
https://www.sec.gov/Archives/edgar/data/1048695/000104869520000023/q220earningsreleasefin.htm,0001048695-20-000023
https://www.sec.gov/Archives/edgar/data/1048695/000104869520000018/exhibit991-pressreleas.htm,0001048695-20-000018
https://www.sec.gov/Archives/edgar/data/1048695/000114036120004468/ex99_1.htm,0001140361-20-004468
https://www.sec.gov/Archives/edgar/data/1048695/000104869520000007/q120earningsreleasefin.htm,0001048695-20-000007
https://www.sec.gov/Archives/edgar/data/1048695/000114036120001429/nc10007101x3_ex99-1.htm,0001140361-20-001429
https://www.sec.gov/Archives/edgar/data/1048695/000104869519000036/pressrelease12192019.htm,0001048695-19-000036
https://www.sec.gov/Archives/edgar/data/1048695/000104869519000032/q419earningsreleasefin.htm,0001048695-19-000032
https://www.sec.gov/Archives/edgar/data/1048695/000104869519000023/q319earningsreleasefinanci.htm,0001048695-19-000023
https://www.sec.gov/Archives/edgar/data/1048695/000119312519142363/d745009dex991.htm,0001193125-19-142363
https://www.sec.gov/Archives/edgar/data/1048695/000104869519000012/q219earningsreleasefinanci.htm,0001048695-19-000012
https://www.sec.gov/Archives/edgar/data/1048695/000119312519070884/d713823dex991.htm,0001193125-19-070884
https://www.sec.gov/Archives/edgar/data/1048695/000104869519000005/q119earningsreleasefinanci.htm,0001048695-19-000005
https://www.sec.gov/Archives/edgar/data/1048695/000104869519000002/exhibit991-pressrelease.htm,0001048695-19-000002
https://www.sec.gov/Archives/edgar/data/814547/000115752323001687/a53786138ex99_1.htm,0001157523-23-001687
https://www.sec.gov/Archives/edgar/data/814547/000119312523220226/d454725dex991.htm,0001193125-23-220226
https://www.sec.gov/Archives/edgar/data/814547/000115752323001229/a53503438ex99_1.htm,0001157523-23-001229
https://www.sec.gov/Archives/edgar/data/814547/000119312523144515/d252388dex991.htm,0001193125-23-144515
https://www.sec.gov/Archives/edgar/data/814547/000115752323000638/a53388941ex99_1.htm,0001157523-23-000638
https://www.sec.gov/Archives/edgar/data/814547/000115752323000102/a53291868ex99_1.htm,0001157523-23-000102
https://www.sec.gov/Archives/edgar/data/814547/000119312523004827/d313877dex991.htm,0001193125-23-004827
https://www.sec.gov/Archives/edgar/data/814547/000115752322001577/a52965271ex991.htm,0001157523-22-001577
https://www.sec.gov/Archives/edgar/data/814547/000115752322001010/a52800607ex99_1.htm,0001157523-22-001010
https://www.sec.gov/Archives/edgar/data/814547/000115752322000484/a52699251ex99_1.htm,0001157523-22-000484
https://www.sec.gov/Archives/edgar/data/814547/000156459022002668/d294953dex991.htm,0001564590-22-002668
https://www.sec.gov/Archives/edgar/data/814547/000119312522005793/d124012dex991.htm,0001193125-22-005793
https://www.sec.gov/Archives/edgar/data/814547/000119312521356940/d253352dex991.htm,0001193125-21-356940
https://www.sec.gov/Archives/edgar/data/814547/000119312521356250/d251104dex991.htm,0001193125-21-356250
https://www.sec.gov/Archives/edgar/data/814547/000156459021056201/d226892dex991.htm,0001564590-21-056201
https://www.sec.gov/Archives/edgar/data/814547/000156459021040253/d209977dex991.htm,0001564590-21-040253
https://www.sec.gov/Archives/edgar/data/814547/000156459021024120/d349689dex991.htm,0001564590-21-024120
https://www.sec.gov/Archives/edgar/data/814547/000156459021003030/d258133dex991.htm,0001564590-21-003030
https://www.sec.gov/Archives/edgar/data/814547/000156459020052992/d77267dex991.htm,0001564590-20-052992
https://www.sec.gov/Archives/edgar/data/814547/000119312520232242/d936329dex991.htm,0001193125-20-232242
https://www.sec.gov/Archives/edgar/data/814547/000156459020034353/d941465dex991.htm,0001564590-20-034353
https://www.sec.gov/Archives/edgar/data/814547/000156459020019755/d920562dex991.htm,0001564590-20-019755
https://www.sec.gov/Archives/edgar/data/814547/000119312520019650/d881734dex991.htm,0001193125-20-019650
https://www.sec.gov/Archives/edgar/data/814547/000119312519305422/d841918dex991.htm,0001193125-19-305422
https://www.sec.gov/Archives/edgar/data/814547/000119312519304835/d838673dex991.htm,0001193125-19-304835
https://www.sec.gov/Archives/edgar/data/814547/000110465919059508/tm1921787d1_ex99-1.htm,0001104659-19-059508
https://www.sec.gov/Archives/edgar/data/814547/000119312519228655/d795578dex991.htm,0001193125-19-228655
https://www.sec.gov/Archives/edgar/data/814547/000114420419036893/tv526315_ex99-1.htm,0001144204-19-036893
https://www.sec.gov/Archives/edgar/data/814547/000119312519179399/d745155dex991.htm,0001193125-19-179399
https://www.sec.gov/Archives/edgar/data/814547/000114420419022384/tv520195_ex99-1.htm,0001144204-19-022384
https://www.sec.gov/Archives/edgar/data/814547/000114420419003771/tv512005_ex99-1.htm,0001144204-19-003771
https://www.sec.gov/Archives/edgar/data/1274494/000127449423000024/ex991pressreleaseq3-2023.htm,0001274494-23-000024
https://www.sec.gov/Archives/edgar/data/1274494/000127449423000021/ex991pressreleaseq2-2023.htm,0001274494-23-000021
https://www.sec.gov/Archives/edgar/data/1274494/000127449423000009/ex991pressreleaseq1-2023.htm,0001274494-23-000009
https://www.sec.gov/Archives/edgar/data/1274494/000127449423000001/ex991pressreleaseq4-2022fi.htm,0001274494-23-000001
https://www.sec.gov/Archives/edgar/data/1274494/000127449422000038/ex991pressreleaseq3-2022.htm,0001274494-22-000038
https://www.sec.gov/Archives/edgar/data/1274494/000127449422000032/ex991pressreleaseq2-2022.htm,0001274494-22-000032
https://www.sec.gov/Archives/edgar/data/1274494/000127449422000023/ex991pressreleasejapanplat.htm,0001274494-22-000023
https://www.sec.gov/Archives/edgar/data/1274494/000127449422000017/aex991pressreleaseq1x2022.htm,0001274494-22-000017
https://www.sec.gov/Archives/edgar/data/1274494/000127449422000008/ex991pressreleaseq4-2021fi.htm,0001274494-22-000008
https://www.sec.gov/Archives/edgar/data/1274494/000127449421000030/aex991pressreleaseq3x2021.htm,0001274494-21-000030
https://www.sec.gov/Archives/edgar/data/1274494/000127449421000022/aex991pressreleaseq2x2021.htm,0001274494-21-000022
https://www.sec.gov/Archives/edgar/data/1274494/000127449421000014/aex991pressreleaseapptofdi.htm,0001274494-21-000014
https://www.sec.gov/Archives/edgar/data/1274494/000162828021008203/aex991pressreleaseq1x2021.htm,0001628280-21-008203
https://www.sec.gov/Archives/edgar/data/1274494/000162828021005137/aex991pressreleaseapptofof.htm,0001628280-21-005137
https://www.sec.gov/Archives/edgar/data/1274494/000162828021003286/ex991pressreleaseq4-20inan.htm,0001628280-21-003286
https://www.sec.gov/Archives/edgar/data/1274494/000162828021000753/a8-kex991pressreleasejan21.htm,0001628280-21-000753
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000062/aex991noticeofproposed.htm,0001274494-20-000062
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000057/a8-kex991pressreleaseq.htm,0001274494-20-000057
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000053/a8-kex991pressrelease0.htm,0001274494-20-000053
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000034/a8-kex991pressreleaseq.htm,0001274494-20-000034
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000029/a8-kex991pressreleasee.htm,0001274494-20-000029
https://www.sec.gov/Archives/edgar/data/1274494/000162828020006971/a8-kex991pressreleaseq.htm,0001628280-20-006971
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000008/ex991pressreleaseq4-20.htm,0001274494-20-000008
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000008/ex992pressreleaseq4-20.htm,0001274494-20-000008
https://www.sec.gov/Archives/edgar/data/1274494/000127449420000003/ex991pressreleasesettl.htm,0001274494-20-000003
https://www.sec.gov/Archives/edgar/data/1274494/000127449419000034/ex991pressreleaseq3-20.htm,0001274494-19-000034
https://www.sec.gov/Archives/edgar/data/1274494/000127449419000030/ex991pressreleaseq2-20198xk.htm,0001274494-19-000030
https://www.sec.gov/Archives/edgar/data/1274494/000127449419000014/ex991pressreleaseq1-20198xk.htm,0001274494-19-000014
https://www.sec.gov/Archives/edgar/data/1274494/000127449419000002/ex991pressreleaseq4-20188xk.htm,0001274494-19-000002
https://www.sec.gov/Archives/edgar/data/1262039/000126203923000035/ftntq3-2023ex991.htm,0001262039-23-000035
https://www.sec.gov/Archives/edgar/data/1262039/000126203923000027/ftntq2-2023ex991.htm,0001262039-23-000027
https://www.sec.gov/Archives/edgar/data/1262039/000126203923000013/ftntq1-2023ex991.htm,0001262039-23-000013
https://www.sec.gov/Archives/edgar/data/1262039/000126203923000003/ftntq4-2022ex991.htm,0001262039-23-000003
https://www.sec.gov/Archives/edgar/data/1262039/000126203922000035/ftntq3-2022ex991.htm,0001262039-22-000035
https://www.sec.gov/Archives/edgar/data/1262039/000126203922000026/ftntq2-2022ex991.htm,0001262039-22-000026
https://www.sec.gov/Archives/edgar/data/1262039/000126203922000015/ftntq1-2022ex991.htm,0001262039-22-000015
https://www.sec.gov/Archives/edgar/data/1262039/000126203922000005/ftntq4-2021ex991.htm,0001262039-22-000005
https://www.sec.gov/Archives/edgar/data/1262039/000126203921000027/ftntq3-2021ex991.htm,0001262039-21-000027
https://www.sec.gov/Archives/edgar/data/1262039/000126203921000024/ex991jamesstavridisappt.htm,0001262039-21-000024
https://www.sec.gov/Archives/edgar/data/1262039/000126203921000019/ftntq2-2021ex991.htm,0001262039-21-000019
https://www.sec.gov/Archives/edgar/data/1262039/000126203921000011/ftntq1-2021ex991.htm,0001262039-21-000011
https://www.sec.gov/Archives/edgar/data/1262039/000126203921000005/ftntq4-2020ex991.htm,0001262039-21-000005
https://www.sec.gov/Archives/edgar/data/1262039/000126203920000063/ftntq3-2020ex991.htm,0001262039-20-000063
